ticker,earn_date
GS,20240415
GS,20240116
GS,20231017
GS,20230719
GS,20230418
GS,20230117
GS,20221018
GS,20220718
GSK,20250430
GSK,20250205
GSK,20241030
GSK,20240731
GSK,20240501
GSK,20240131
GSK,20231101
GSK,20230726
GSK,20230426
GSK,20230201
GSK,20221102
GT,20250507
GT,20250213
GT,20241104
GT,20240731
GT,20240506
GT,20240212
GT,20231106
GT,20230802
GT,20230505
GT,20230213
GT,20221031
GT,20220805
HAL,20250422
HAL,20250122
HAL,20241107
HAL,20240719
HAL,20240423
HAL,20240123
HAL,20231024
HAL,20230719
HAL,20230425
HAL,20230124
HAL,20221025
HAL,20220719
HAS,20250424
HAS,20250220
HAS,20241024
HAS,20240725
HAS,20240424
HAS,20240213
HAS,20231026
HAS,20230803
HAS,20230427
HAS,20230216
HAS,20221018
HAS,20220719
HBAN,20250417
HBAN,20250117
HBAN,20241017
HBAN,20240719
HBAN,20240419
HBAN,20240119
HBAN,20231020
HBAN,20230721
HBAN,20230420
HBAN,20230120
HBAN,20221021
HBAN,20220721
HCA,20250425
HCA,20250124
HCA,20241025
HCA,20240723
HCA,20240426
HCA,20240130
HCA,20231024
HCA,20230727
HCA,20230421
HCA,20230127
HCA,20221021
HCA,20220722
HD,20250520
HD,20250225
HD,20241112
HD,20240813
HD,20240514
HD,20240220
HD,20231114
HD,20230815
HD,20230516
HD,20230221
HD,20221115
HD,20220816
HON,20250429
HON,20250206
HON,20241024
HON,20240725
HON,20240425
HON,20240201
HON,20231026
HON,20230727
HON,20230427
HON,20230202
HON,20221027
HON,20220728
HOOD,20250430
HOOD,20250212
HOOD,20241030
HOOD,20240807
HOOD,20240508
HOOD,20240213
HOOD,20231107
HOOD,20230802
HOOD,20230510
HOOD,20230208
HOOD,20221102
HOOD,20220802
HPE,20250603
HPE,20250306
HPE,20241205
HPE,20240904
HPE,20240604
HPE,20240229
HPE,20231128
HPE,20230829
HPE,20230530
HPE,20230302
HPE,20221129
HPE,20220830
HPQ,20250528
HPQ,20250227
HPQ,20241126
HPQ,20240828
HPQ,20240529
HPQ,20240228
HPQ,20231121
HPQ,20230829
HPQ,20230530
HPQ,20230228
HPQ,20221122
HPQ,20220830
HR,20250501
HR,20250219
HR,20241030
HR,20240802
HR,20240507
HR,20240216
HR,20231103
HR,20230808
HR,20230509
HR,20230301
HR,20221109
HR,20220809
HSBC,20250218
HST,20250430
HST,20250219
HST,20241106
HST,20240731
HST,20240501
HST,20240221
HST,20231101
HST,20230802
HST,20230503
HST,20230215
HST,20221102
HST,20220803
HWC,20250415
HWC,20250121
HWC,20241015
HWC,20240716
HWC,20240416
HWC,20240116
HWC,20231017
HWC,20230718
HWC,20230418
HWC,20230117
HWC,20221018
HWC,20220719
HWM,20250501
HWM,20250213
HWM,20241106
HWM,20240730
HWM,20240502
HWM,20240213
HWM,20231102
HWM,20230801
HWM,20230502
HWM,20230214
HWM,20221031
HWM,20220804
IBM,20250423
IBM,20250129
IBM,20241023
IBM,20240724
IBM,20240424
IBM,20240124
IBM,20231025
IBM,20230719
IBM,20230419
IBM,20230125
IBM,20221019
IBM,20220718
ILMN,20250508
ILMN,20250206
ILMN,20241104
ILMN,20240806
ILMN,20240502
ILMN,20240208
ILMN,20231109
ILMN,20230809
ILMN,20230425
ILMN,20230207
ILMN,20221103
ILMN,20220811
ING,20250502
ING,20230511
ING,20230202
ING,20221103
ING,20220803
INTC,20250424
INTC,20250130
INTC,20241031
INTC,20240801
INTC,20240425
INTC,20240125
INTC,20231026
INTC,20230727
INTC,20230427
INTC,20230126
INTC,20221027
INTC,20220728
INTU,20250522
INTU,20250225
INTU,20241121
INTU,20240822
INTU,20240523
INTU,20240222
INTU,20231128
INTU,20230823
INTU,20230523
INTU,20230223
INTU,20221129
INTU,20220823
INVH,20250430
INVH,20250226
INVH,20241030
INVH,20240724
INVH,20240430
INVH,20240213
INVH,20231025
INVH,20230726
INVH,20230501
INVH,20230215
INVH,20221026
INVH,20220727
IP,20250430
IP,20250130
IP,20241031
IP,20240724
IP,20240425
IP,20240201
IP,20231026
IP,20230727
IP,20230427
IP,20230131
IP,20221027
IP,20220728
ISRG,20250422
ISRG,20250123
ISRG,20241017
ISRG,20240718
ISRG,20240418
ISRG,20240123
ISRG,20231019
ISRG,20230720
ISRG,20230418
ISRG,20230124
ISRG,20221018
ISRG,20220721
IVZ,20250422
IVZ,20250128
IVZ,20241022
IVZ,20240723
IVZ,20240423
IVZ,20240123
IVZ,20231024
IVZ,20230725
IVZ,20230425
IVZ,20230124
IVZ,20221025
IVZ,20220727
JCI,20250507
JCI,20250205
JCI,20241106
JCI,20240731
JCI,20240501
JCI,20240130
JCI,20231212
JCI,20230802
JCI,20230505
JCI,20230201
JCI,20221103
JCI,20220804
JD,20250513
JD,20250306
JD,20241114
JD,20240815
JD,20240516
JD,20240306
JD,20231115
JD,20230816
JD,20230511
JD,20230309
JD,20221118
JD,20220823
JNJ,20250415
JNJ,20250122
JNJ,20241015
JNJ,20240717
JNJ,20240416
JNJ,20240123
JNJ,20231017
JNJ,20230720
JNJ,20230418
JNJ,20230124
JNJ,20221018
JNJ,20220719
JPM,20250411
JPM,20250115
JPM,20241011
JPM,20240712
JPM,20240412
JPM,20240112
JPM,20231013
JPM,20230714
JPM,20230414
JPM,20230113
JPM,20221014
JPM,20220714
KDP,20250424
KDP,20250225
KDP,20241024
KDP,20240725
KDP,20240425
KDP,20240222
KDP,20231026
KDP,20230727
KDP,20230427
KDP,20230223
KDP,20221027
KDP,20220728
KEY,20250417
KEY,20250121
KEY,20241017
KEY,20240718
KEY,20240418
KEY,20240118
KEY,20231019
KEY,20230720
KEY,20230420
KEY,20230119
KEY,20221020
KEY,20220721
KHC,20250429
KHC,20250212
KHC,20241030
KHC,20240731
KHC,20240501
KHC,20240214
KHC,20231101
KHC,20230802
KHC,20230503
KHC,20230215
KHC,20221026
KHC,20220727
KIM,20250501
KIM,20250207
KIM,20241031
KIM,20240801
KIM,20240502
KIM,20240208
KIM,20231026
KIM,20230727
KIM,20230427
KIM,20230209
KIM,20221027
KIM,20220728
KKR,20250501
KKR,20250204
KKR,20241024
KKR,20240731
KKR,20240501
KKR,20240206
KKR,20231107
KKR,20230807
KKR,20230508
KKR,20230207
KKR,20221101
KKR,20220802
KLAC,20250430
KLAC,20250130
KLAC,20241030
KLAC,20240724
KLAC,20240425
KLAC,20240125
KLAC,20231025
KLAC,20230727
KLAC,20230426
KLAC,20230126
KLAC,20221026
KLAC,20220728
KMI,20250416
KMI,20250122
KMI,20241016
KMI,20240717
KMI,20240417
KMI,20240117
KMI,20231018
KMI,20230719
KMI,20230419
KMI,20230118
KMI,20221019
KMI,20220720
KMX,20250620
KMX,20250410
KMX,20241219
KMX,20240926
KMX,20240621
KMX,20240411
KMX,20231221
KMX,20230928
KMX,20230623
KMX,20230411
KMX,20221222
KMX,20220929
KO,20250429
KO,20250211
KO,20241023
KO,20240723
KO,20240430
KO,20240213
KO,20231024
KO,20230726
KO,20230424
KO,20230214
KO,20221025
KO,20220726
KR,20250620
KR,20250306
KR,20241205
KR,20240912
KR,20240620
KR,20240307
KR,20231130
KR,20230908
KR,20230615
KR,20230302
KR,20221201
KR,20220909
KSS,20250529
KSS,20250311
KSS,20241126
KSS,20240828
KSS,20240530
KSS,20240312
KSS,20231121
KSS,20230823
KSS,20230524
KSS,20230301
KSS,20221117
KSS,20220818
LAC,20250515
LAC,20250328
LAC,20241107
LAC,20240814
LAC,20240513
LCID,20250506
LCID,20250225
LCID,20241107
LCID,20240805
LCID,20240506
LCID,20240221
LCID,20231107
LCID,20230807
LCID,20230508
LCID,20230222
LCID,20221108
LCID,20220803
LEN,20250616
LEN,20250320
LEN,20241218
LEN,20240919
LEN,20240617
LEN,20240313
LEN,20231214
LEN,20230913
LEN,20230614
LEN,20230314
LEN,20221214
LEN,20220921
LI,20250529
LI,20250314
LI,20241031
LI,20240828
LI,20240520
LI,20240226
LI,20231109
LI,20230808
LI,20230510
LI,20230227
LI,20221209
LI,20220815
LIN,20250501
LIN,20250206
LIN,20241031
LIN,20240802
LIN,20240502
LIN,20240206
LIN,20231026
LIN,20230727
LIN,20230427
LIN,20230207
LIN,20221027
LIN,20220728
LNC,20250508
LNC,20250206
LNC,20241031
LNC,20240801
LNC,20240502
LNC,20240208
LNC,20231101
LNC,20230802
LNC,20230509
LNC,20230208
LNC,20221102
LNC,20220803
LOGI,20250429
LOGI,20250128
LOGI,20241021
LOGI,20240722
LOGI,20240429
LOGI,20240121
LOGI,20231023
LOGI,20230724
LOGI,20230501
LOGI,20230123
LOGI,20221024
LOGI,20220725
LOW,20250521
LOW,20250226
LOW,20241119
LOW,20240820
LOW,20240521
LOW,20240227
LOW,20231121
LOW,20230822
LOW,20230523
LOW,20230301
LOW,20221116
LOW,20220817
LRCX,20250423
LRCX,20250129
LRCX,20241023
LRCX,20240731
LRCX,20240424
LRCX,20240124
LRCX,20231018
LRCX,20230726
LRCX,20230419
LRCX,20230125
LRCX,20221019
LRCX,20220727
LULU,20250605
LULU,20250327
LULU,20241205
LULU,20240829
LULU,20240605
LULU,20240321
LULU,20231207
LULU,20230831
LULU,20230601
LULU,20230328
LULU,20221208
LULU,20220901
LUV,20250423
LUV,20250130
LUV,20241024
LUV,20240725
LUV,20240425
LUV,20240125
LUV,20231026
LUV,20230727
LUV,20230427
LUV,20230126
LUV,20221027
LUV,20220728
LVS,20250423
LVS,20250129
LVS,20241023
LVS,20240724
LVS,20240417
LVS,20240124
LVS,20231018
LVS,20230719
LVS,20230419
LVS,20230125
LVS,20221019
LVS,20220720
LYFT,20250508
LYFT,20250211
LYFT,20241106
LYFT,20240807
LYFT,20240507
LYFT,20240213
LYFT,20231108
LYFT,20230808
LYFT,20230504
LYFT,20230209
LYFT,20221107
LYFT,20220804
LYV,20250501
LYV,20250220
LYV,20241111
LYV,20240730
LYV,20240502
LYV,20240222
LYV,20231102
LYV,20230727
LYV,20230504
LYV,20230223
LYV,20221103
LYV,20220804
M,20250528
M,20250306
M,20241211
M,20240821
M,20240521
M,20240227
M,20231116
M,20230822
M,20230601
M,20230302
M,20221117
M,20220823
MA,20250501
MA,20250130
MA,20241031
MA,20240731
MA,20240501
MA,20240131
MA,20231026
MA,20230727
MA,20230427
MA,20230126
MA,20221027
MA,20220728
MAR,20250506
MAR,20250211
MAR,20241104
MAR,20240731
MAR,20240501
MAR,20240213
MAR,20231102
MAR,20230801
MAR,20230502
MAR,20230214
MAR,20221103
MAR,20220802
MAT,20250505
MAT,20250204
MAT,20241023
MAT,20240723
MAT,20240423
MAT,20240207
MAT,20231025
MAT,20230726
MAT,20230426
MAT,20230208
MAT,20221025
MAT,20220721
MCHP,20250508
MCHP,20250206
MCHP,20241105
MCHP,20240801
MCHP,20240506
MCHP,20240201
MCHP,20231102
MCHP,20230803
MCHP,20230504
MCHP,20230202
MCHP,20221103
MCHP,20220802
MDB,20250604
MDB,20250305
MDB,20241209
MDB,20240829
MDB,20240530
MDB,20240307
MDB,20231205
MDB,20230831
MDB,20230601
MDB,20230308
MDB,20221206
MDB,20220831
MDLZ,20250429
MDLZ,20250204
MDLZ,20241029
MDLZ,20240730
MDLZ,20240430
MDLZ,20240130
MDLZ,20231101
MDLZ,20230727
MDLZ,20230427
MDLZ,20230131
MDLZ,20221101
MDLZ,20220726
MELI,20250507
MELI,20250220
MELI,20241106
MELI,20240801
MELI,20240502
MELI,20240222
MELI,20231101
MELI,20230802
MELI,20230503
MELI,20230223
MELI,20221103
MELI,20220803
MEOH,20250430
MEOH,20250129
MEOH,20241106
MEOH,20240730
MEOH,20240424
MEOH,20240131
MEOH,20231025
MEOH,20230726
MEOH,20230426
MEOH,20230202
MEOH,20221026
MEOH,20220727
MET,20250430
MET,20250205
MET,20241030
MET,20240731
MET,20240501
MET,20240131
MET,20231101
MET,20230802
MET,20230503
MET,20230201
MET,20221102
MET,20220803
META,20250430
META,20250129
META,20241030
META,20240731
META,20240424
META,20240201
META,20231025
META,20230726
META,20230426
META,20230201
META,20221026
META,20220727
MFC,20250507
MFC,20250219
MFC,20241106
MFC,20240807
MFC,20240508
MFC,20240214
MFC,20231108
MFC,20230809
MFC,20230510
MFC,20230215
MFC,20221109
MFC,20220810
MGM,20250430
MGM,20250212
MGM,20241030
MGM,20240731
MGM,20240501
MGM,20240213
MGM,20231108
MGM,20230802
MGM,20230501
MGM,20230208
MGM,20221102
MGM,20220803
MLCO,20250508
MLCO,20250227
MLCO,20241105
MLCO,20240813
MLCO,20240430
MLCO,20240301
MLCO,20231107
MLCO,20230801
MLCO,20230510
MLCO,20230301
MLCO,20221102
MLCO,20220818
MMM,20250422
MMM,20250121
MMM,20241022
MMM,20240726
MMM,20240430
MMM,20240123
MMM,20231024
MMM,20230725
MMM,20230425
MMM,20230124
MMM,20221025
MMM,20220726
MNST,20250508
MNST,20250227
MNST,20241107
MNST,20240807
MNST,20240502
MNST,20240228
MNST,20231102
MNST,20230803
MNST,20230504
MNST,20230228
MNST,20221103
MNST,20220804
MOS,20250506
MOS,20250227
MOS,20241112
MOS,20240806
MOS,20240501
MOS,20240221
MOS,20231107
MOS,20230801
MOS,20230503
MOS,20230222
MOS,20221107
MOS,20220801
MP,20250508
MP,20250220
MP,20241107
MP,20240801
MP,20240502
MP,20240222
MP,20231102
MP,20230803
MP,20230504
MP,20230223
MP,20221103
MP,20220805
MPC,20250506
MPC,20250204
MPC,20241105
MPC,20240806
MPC,20240430
MPC,20240130
MPC,20231031
MPC,20230801
MPC,20230502
MPC,20230131
MPC,20221101
MPC,20220802
MRK,20250424
MRK,20250204
MRK,20241031
MRK,20240730
MRK,20240425
MRK,20240201
MRK,20231026
MRK,20230801
MRK,20230427
MRK,20230202
MRK,20221027
MRK,20220728
MRNA,20250501
MRNA,20250214
MRNA,20241107
MRNA,20240801
MRNA,20240502
MRNA,20240222
MRNA,20231102
MRNA,20230803
MRNA,20230504
MRNA,20230223
MRNA,20221103
MRNA,20220803
MRVL,20250529
MRVL,20250305
MRVL,20241203
MRVL,20240829
MRVL,20240530
MRVL,20240307
MRVL,20231130
MRVL,20230824
MRVL,20230525
MRVL,20230302
MRVL,20221201
MRVL,20220825
MS,20250411
MS,20250116
MS,20241016
MS,20240716
MS,20240416
MS,20240116
MS,20231018
MS,20230718
MS,20230419
MS,20230117
MS,20221014
MS,20220714
MSFT,20250430
MSFT,20250129
MSFT,20241030
MSFT,20240730
MSFT,20240425
MSFT,20240130
MSFT,20231024
MSFT,20230725
MSFT,20230425
MSFT,20230124
MSFT,20221025
MSFT,20220726
MTCH,20250508
MTCH,20250204
MTCH,20241106
MTCH,20240730
MTCH,20240507
MTCH,20240130
MTCH,20231031
MTCH,20230801
MTCH,20230502
MTCH,20230131
MTCH,20221101
MTCH,20220802
NCLH,20250430
NCLH,20250227
NCLH,20241031
NCLH,20240731
NCLH,20240501
NCLH,20240227
NCLH,20231101
NCLH,20230801
NCLH,20230501
NCLH,20230228
NCLH,20221108
NCLH,20220809
NDAQ,20250424
NDAQ,20250129
NDAQ,20241024
NDAQ,20240725
NDAQ,20240425
NDAQ,20240131
NDAQ,20231018
NDAQ,20230719
NDAQ,20230419
NDAQ,20230125
NDAQ,20221019
NDAQ,20220720
NEE,20250422
NEE,20250124
NEE,20241023
NEE,20240724
NEE,20240423
NEE,20240125
NEE,20231024
NEE,20230725
NEE,20230425
NEE,20230125
NEE,20221028
NEE,20220722
NEM,20250423
NEM,20250220
NEM,20241023
NEM,20240724
NEM,20240425
NEM,20240222
NEM,20231026
NEM,20230720
NEM,20230427
NEM,20230223
NEM,20221101
NEM,20220725
NEOG,20250409
NEOG,20250110
NEOG,20241010
NEOG,20240730
NEOG,20240409
NEOG,20240109
NEOG,20231010
NEOG,20230727
NEOG,20230330
NEOG,20230105
NEOG,20220927
NEOG,20220726
NET,20250508
NET,20250206
NET,20241107
NET,20240801
NET,20240502
NET,20240208
NET,20231102
NET,20230803
NET,20230427
NET,20230209
NET,20221103
NET,20220804
NFLX,20250417
NFLX,20250121
NFLX,20241017
NFLX,20240718
NFLX,20240418
NFLX,20240123
NFLX,20231018
NFLX,20230719
NFLX,20230418
NFLX,20230119
NFLX,20221018
NFLX,20220719
NI,20250507
NI,20250212
NI,20241030
NI,20240807
NI,20240508
NI,20240221
NI,20231031
NI,20230802
NI,20230503
NI,20230222
NI,20221107
NI,20220803
NIO,20250603
NIO,20250321
NIO,20241120
NIO,20240905
NIO,20240606
NIO,20240305
NIO,20231205
NIO,20230829
NIO,20230609
NIO,20230301
NIO,20221110
NIO,20220907
NKE,20250626
NKE,20250320
NKE,20241219
NKE,20241001
NKE,20240627
NKE,20240321
NKE,20231221
NKE,20230928
NKE,20230629
NKE,20230321
NKE,20221220
NKE,20220929
NLY,20250430
NLY,20250129
NLY,20241023
NLY,20240724
NLY,20240502
NLY,20240207
NLY,20231025
NLY,20230726
NLY,20230426
NLY,20230208
NLY,20221026
NLY,20220727
NOW,20250423
NOW,20250129
NOW,20241023
NOW,20240724
NOW,20240424
NOW,20240124
NOW,20231025
NOW,20230726
NOW,20230426
NOW,20230125
NOW,20221026
NOW,20220727
NRG,20250512
NRG,20250226
NRG,20241108
NRG,20240808
NRG,20240507
NRG,20240228
NRG,20231102
NRG,20230808
NRG,20230504
NRG,20230216
NRG,20221107
NRG,20220804
NTAP,20250529
NTAP,20250227
NTAP,20241121
NTAP,20240828
NTAP,20240530
NTAP,20240229
NTAP,20231128
NTAP,20230823
NTAP,20230531
NTAP,20230222
NTAP,20221129
NTAP,20220824
NTES,20250515
NTES,20250220
NTES,20241114
NTES,20240822
NTES,20240523
NTES,20240229
NTES,20231116
NTES,20230824
NTES,20230525
NTES,20230223
NTES,20221117
NTES,20220818
NTR,20250507
NTR,20250219
NTR,20241106
NTR,20240807
NTR,20240508
NTR,20240221
NTR,20231101
NTR,20230802
NTR,20230510
NTR,20230215
NTR,20221102
NTR,20220803
NVAX,20250508
NVAX,20250227
NVAX,20241112
NVAX,20240808
NVAX,20240510
NVAX,20240228
NVAX,20231109
NVAX,20230808
NVAX,20230509
NVAX,20230228
NVAX,20221108
NVAX,20220808
NVDA,20250528
NVDA,20250226
NVDA,20241120
NVDA,20240828
NVDA,20240522
NVDA,20240221
NVDA,20231121
NVDA,20230823
NVDA,20230524
NVDA,20230222
NVDA,20221116
NVDA,20220824
NVO,20250507
NVO,20250204
NVO,20241106
NVO,20240807
NVO,20240502
NVO,20240131
NVO,20231102
NVO,20230809
NVO,20230504
NVO,20230201
NVO,20221102
NVO,20220803
NVS,20250429
NVS,20250130
NVS,20241028
NVS,20240717
NVS,20240422
NVS,20240130
NVS,20231024
NVS,20230717
NVS,20230425
NVS,20230131
NVS,20221025
NVS,20220719
NWL,20250430
NWL,20250207
NWL,20241025
NWL,20240726
NWL,20240426
NWL,20240209
NWL,20231027
NWL,20230728
NWL,20230428
NWL,20230210
NWL,20221028
NWL,20220729
NXPI,20250428
NXPI,20250203
NXPI,20241104
NXPI,20240722
NXPI,20240429
NXPI,20240205
NXPI,20231106
NXPI,20230724
NXPI,20230501
NXPI,20230130
NXPI,20221031
NXPI,20220725
OKE,20250429
OKE,20250224
OKE,20241029
OKE,20240805
OKE,20240430
OKE,20240226
OKE,20231031
OKE,20230807
OKE,20230502
OKE,20230227
OKE,20221101
OKE,20220808
OKTA,20250527
OKTA,20250303
OKTA,20241203
OKTA,20240828
OKTA,20240529
OKTA,20240228
OKTA,20231129
OKTA,20230830
OKTA,20230531
OKTA,20230301
OKTA,20221130
OKTA,20220831
OMC,20250415
OMC,20250204
OMC,20241015
OMC,20240716
OMC,20240416
OMC,20240206
OMC,20231017
OMC,20230718
OMC,20230418
OMC,20230207
OMC,20221018
OMC,20220719
ON,20250505
ON,20250210
ON,20241028
ON,20240729
ON,20240429
ON,20240205
ON,20231030
ON,20230731
ON,20230501
ON,20230206
ON,20221031
ON,20220801
ORCL,20250611
ORCL,20250310
ORCL,20241209
ORCL,20240909
ORCL,20240611
ORCL,20240311
ORCL,20231211
ORCL,20230911
ORCL,20230612
ORCL,20230309
ORCL,20221212
ORCL,20220912
OTIS,20250423
OTIS,20250129
OTIS,20241030
OTIS,20240724
OTIS,20240424
OTIS,20240131
OTIS,20231025
OTIS,20230726
OTIS,20230426
OTIS,20230201
OTIS,20221026
OTIS,20220727
OXY,20250507
OXY,20250218
OXY,20241112
OXY,20240807
OXY,20240507
OXY,20240214
OXY,20231107
OXY,20230802
OXY,20230509
OXY,20230227
OXY,20221108
OXY,20220802
PAAS,20250507
PAAS,20250219
PAAS,20241105
PAAS,20240806
PAAS,20240508
PAAS,20240221
PAAS,20231107
PAAS,20230809
PAAS,20230510
PAAS,20230222
PAAS,20221109
PAAS,20220810
PANW,20250520
PANW,20250213
PANW,20241120
PANW,20240819
PANW,20240520
PANW,20240220
PANW,20231115
PANW,20230818
PANW,20230523
PANW,20230221
PANW,20221117
PANW,20220822
PATH,20250529
PATH,20250312
PATH,20241205
PATH,20240905
PATH,20240529
PATH,20240313
PATH,20231130
PATH,20230905
PATH,20230524
PATH,20230315
PATH,20221201
PATH,20220906
PAYX,20250625
PAYX,20250326
PAYX,20241219
PAYX,20241001
PAYX,20240626
PAYX,20240402
PAYX,20231221
PAYX,20230927
PAYX,20230629
PAYX,20230329
PAYX,20221222
PAYX,20220928
PBF,20250501
PBF,20250213
PBF,20241031
PBF,20240801
PBF,20240502
PBF,20240215
PBF,20231102
PBF,20230803
PBF,20230505
PBF,20230216
PBF,20221027
PBF,20220728
PBR,20250512
PBR,20250226
PBR,20241107
PBR,20240808
PBR,20240513
PBR,20240308
PBR,20231109
PBR,20230804
PBR,20230512
PBR,20230302
PBR,20221104
PBR,20220919
PCAR,20250429
PCAR,20250128
PCAR,20241022
PCAR,20240723
PCAR,20240430
PCAR,20240123
PCAR,20231024
PCAR,20230725
PCAR,20230425
PCAR,20230124
PCAR,20221025
PCAR,20220726
PCG,20250424
PCG,20250213
PCG,20241107
PCG,20240725
PCG,20240425
PCG,20240222
PCG,20231026
PCG,20230727
PCG,20230504
PCG,20230223
PCG,20221027
PCG,20220728
PDD,20250527
PDD,20250320
PDD,20241121
PDD,20240826
PDD,20240522
PDD,20240320
PDD,20231128
PDD,20230829
PDD,20230526
PDD,20230320
PDD,20221128
PDD,20220829
PEG,20250430
PEG,20250225
PEG,20241104
PEG,20240730
PEG,20240430
PEG,20240226
PEG,20231031
PEG,20230801
PEG,20230502
PEG,20230221
PEG,20221031
PEG,20220802
PENN,20250508
PENN,20250227
PENN,20241107
PENN,20240808
PENN,20240502
PENN,20240215
PENN,20231102
PENN,20230809
PENN,20230504
PENN,20230202
PENN,20221103
PENN,20220804
PEP,20250424
PEP,20250204
PEP,20241008
PEP,20240711
PEP,20240423
PEP,20240209
PEP,20231010
PEP,20230713
PEP,20230425
PEP,20230209
PEP,20221012
PEP,20220712
PFE,20250429
PFE,20250204
PFE,20241029
PFE,20240730
PFE,20240501
PFE,20240130
PFE,20231031
PFE,20230801
PFE,20230502
PFE,20230131
PFE,20221101
PFE,20220728
PFG,20250424
PFG,20250206
PFG,20241024
PFG,20240725
PFG,20240424
PFG,20240212
PFG,20231026
PFG,20230727
PFG,20230427
PFG,20230130
PFG,20221027
PFG,20220808
PGR,20250416
PGR,20250128
PGR,20241015
PGR,20240716
PGR,20240412
PGR,20240124
PGR,20231031
PGR,20230801
PGR,20230413
PGR,20230125
PGR,20221013
PGR,20220715
PHG,20250506
PHG,20250219
PHG,20240729
PHM,20250422
PHM,20250130
PHM,20241022
PHM,20240723
PHM,20240423
PHM,20240130
PHM,20231024
PHM,20230725
PHM,20230425
PHM,20230131
PHM,20221025
PHM,20220726
PINS,20250508
PINS,20250206
PINS,20241107
PINS,20240730
PINS,20240430
PINS,20240208
PINS,20231030
PINS,20230801
PINS,20230427
PINS,20230206
PINS,20221027
PINS,20220801
PLAY,20250610
PLAY,20250407
PLAY,20241210
PLAY,20240910
PLAY,20240612
PLAY,20240402
PLAY,20231205
PLAY,20230906
PLAY,20230606
PLAY,20230328
PLAY,20221206
PLAY,20220907
PLD,20250416
PLD,20250121
PLD,20241016
PLD,20240717
PLD,20240417
PLD,20240117
PLD,20231017
PLD,20230718
PLD,20230418
PLD,20230118
PLD,20221019
PLD,20220718
PLTR,20250505
PLTR,20250203
PLTR,20241104
PLTR,20240805
PLTR,20240506
PLTR,20240205
PLTR,20231102
PLTR,20230807
PLTR,20230508
PLTR,20230213
PLTR,20221107
PLTR,20220808
PM,20250423
PM,20250206
PM,20241022
PM,20240723
PM,20240423
PM,20240208
PM,20231019
PM,20230720
PM,20230420
PM,20230209
PM,20221020
PM,20220721
PNC,20250415
PNC,20250116
PNC,20241015
PNC,20240716
PNC,20240416
PNC,20240116
PNC,20231013
PNC,20230718
PNC,20230414
PNC,20230118
PNC,20221014
PNC,20220715
PPL,20250430
PPL,20250213
PPL,20241101
PPL,20240802
PPL,20240501
PPL,20240216
PPL,20231102
PPL,20230804
PPL,20230504
PPL,20230217
PPL,20221104
PPL,20220803
PR,20250507
PR,20250225
PR,20241106
PR,20240806
PR,20240507
PR,20240227
PR,20231107
PR,20230802
PR,20230508
PR,20230222
PR,20221108
PR,20220803
PRU,20250430
PRU,20250204
PRU,20241030
PRU,20240801
PRU,20240430
PRU,20240206
PRU,20231101
PRU,20230801
PRU,20230502
PRU,20230207
PRU,20221101
PRU,20220802
PSX,20250425
PSX,20250131
PSX,20241029
PSX,20240730
PSX,20240426
PSX,20240131
PSX,20231027
PSX,20230802
PSX,20230503
PSX,20230131
PSX,20221101
PSX,20220729
PTEN,20250424
PTEN,20250206
PTEN,20241024
PTEN,20240725
PTEN,20240430
PTEN,20240214
PTEN,20231108
PTEN,20230726
PTEN,20230501
PTEN,20230213
PTEN,20221026
PTEN,20220728
PTON,20250508
PTON,20250206
PTON,20241031
PTON,20240822
PTON,20240502
PTON,20240201
PTON,20231102
PTON,20230823
PTON,20230504
PTON,20230201
PTON,20221103
PTON,20220825
PYPL,20250429
PYPL,20250204
PYPL,20241029
PYPL,20240730
PYPL,20240430
PYPL,20240207
PYPL,20231101
PYPL,20230802
PYPL,20230508
PYPL,20230209
PYPL,20221103
PYPL,20220802
RBLX,20250501
RBLX,20250206
RBLX,20241031
RBLX,20240801
RBLX,20240509
RBLX,20240207
RBLX,20231108
RBLX,20230809
RBLX,20230510
RBLX,20230215
RBLX,20221109
RBLX,20220809
RCL,20250429
RCL,20250128
RCL,20241029
RCL,20240725
RCL,20240425
RCL,20240201
RCL,20231026
RCL,20230727
RCL,20230504
RCL,20230207
RCL,20221103
RCL,20220728
REG,20250429
REG,20250206
REG,20241028
REG,20240801
REG,20240502
REG,20240208
REG,20231102
REG,20230803
REG,20230504
REG,20230209
REG,20221103
REG,20220805
RF,20250417
RF,20250117
RF,20241018
RF,20240719
RF,20240419
RF,20240119
RF,20231020
RF,20230721
RF,20230421
RF,20230120
RF,20221021
RF,20220722
RIVN,20250506
RIVN,20250220
RIVN,20241107
RIVN,20240806
RIVN,20240506
RIVN,20240221
RIVN,20231107
RIVN,20230808
RIVN,20230509
RIVN,20230228
RIVN,20221109
RIVN,20220811
ROKU,20250501
ROKU,20250213
ROKU,20241030
ROKU,20240801
ROKU,20240426
ROKU,20240215
ROKU,20231101
ROKU,20230727
ROKU,20230426
ROKU,20230215
ROKU,20221102
ROKU,20220728
ROST,20250522
ROST,20250304
ROST,20241121
ROST,20240822
ROST,20240523
ROST,20240305
ROST,20231116
ROST,20230817
ROST,20230518
ROST,20230228
ROST,20221117
ROST,20220818
RRC,20250422
RRC,20250225
RRC,20241022
RRC,20240723
RRC,20240423
RRC,20240221
RRC,20231024
RRC,20230724
RRC,20230424
RRC,20230227
RRC,20221024
