tk,n,rho_infl,p_infl,rho_trad,p_trad,mean_pre_bps,mean_trad_bps,mean_infl_bps
SPG,828187,0.0196594726460259,1.3428445524041845e-71,0.0032181474005967,0.0034041438861763,-24.70836744156916,10.659466595739366,1.1383713061261234
SU,1367084,0.0198573310613086,2.864552935122047e-119,0.0040644550921721,2.011431346804695e-06,-11.6904578649391,-6.855427066608921,-0.2203220480106908
TER,1055105,0.0187507836679923,1.1162911672253316e-82,0.0114254461724004,8.294860899299948e-32,-38.49581832266321,22.382347505527616,-0.3784698303156601
TQQQ,1086129,0.0154609091559513,2.036932770255821e-58,0.0027733329818044,0.0038487325347659,3.723496201392869,22.685150576133296,30.319668046997485
TSN,916165,0.0249508357917482,4.307124247856911e-126,0.0010712985980188,0.3051704750047495,-12.329385697512327,3.410157072540173,1.7974845382340876
UBER,1559753,0.0143140121470694,1.7600541078405597e-71,0.0169786277795788,8.382972044609656e-100,-8.992959678904406,-0.5446281031786486,0.2383764431431357
VFC,1211887,0.0298549076096996,5.294830015895873e-237,0.006827251311175,5.651646257231656e-14,-99.95138587838852,71.00391580594,5.152194331494171
VXUS,732375,0.0276282122084063,1.2260149204203568e-123,-0.0353263585694356,6.789718743418428e-201,-9.317665440417358,14.06400301716739,0.0051148890564282
WMB,1361156,0.0144081405883122,2.0398632065656544e-63,-0.002416722463484,0.0048089905079383,2.5924151095351515,-29.62609158576796,-1.188044269181301
ZG,679942,0.0324384481397734,1.0719049161780656e-157,0.0004467294968906,0.7126001887430045,-19.65031186732466,8.116510341998481,7.355226767573239
ACWI,1276858,0.0204915093057479,1.2235046322774205e-118,-0.0055420674090234,3.7891431382351335e-10,-63.424944346659416,14.177476657962275,-0.4805788117414529
AFL,1113641,0.0229589578085582,1.0344512110180363e-129,0.0020440746141016,0.0309982459166034,14.172906729577608,-17.323388865366702,1.8098319531869875
ALL,796743,0.0265629602821712,2.5632837977697858e-124,0.0010707870939213,0.3391792122506524,-8.546200502423618,-16.31398631132108,0.0491334817187409
ASML,987479,0.0137621964457501,1.404828697760092e-42,0.0059479187811555,3.408445284425467e-09,-0.5138958014233505,-12.573595062344191,-2.664171731160351
BBWI,1254294,0.0234072351471912,1.632576627095098e-151,0.0099267031916328,1.0288957750787795e-28,-39.29390036166616,16.451292433204568,4.431885576342315
BILI,1073165,0.0267439192216461,5.300535454994275e-169,0.0094455762125872,1.3030305754358837e-22,-46.31190866439583,27.067250891097903,1.4352239062765533
BX,1233220,0.0233840498799063,1.0365895869320951e-148,0.0058011252058171,1.1773636556917252e-10,-37.981960485821375,13.405432601357564,0.9168246092303236
CFG,1526872,0.0153027134068137,9.409976704446827e-80,-0.0018866125175808,0.0197415363986537,-11.130944503290062,-1.3100133657591233,0.45769452176371
CME,803010,0.0264201273905449,5.880345901693764e-124,-0.0006254480207925,0.5751600457167145,-19.337925857555824,12.759086682165762,-1.0095074496031624
COLB,877113,0.0279056906079607,1.28267033572394e-150,0.0010370918485874,0.3314088136967028,-7.414699542381586,-2.141859903542477,0.9744926510577436
CRWD,1268838,0.0134578181607181,6.514613145920501e-52,0.0138211819034955,1.1772119898199836e-54,-31.245965717948035,12.976847511283715,0.5272772613009447
C,1555251,0.0085338936371317,1.884249053892113e-26,0.0100499290671919,4.8927021117218136e-36,-15.321773684228654,10.05857670772122,1.232424626193538
DINO,926883,0.022560281859835,1.2549216617282392e-104,-0.0002273513777281,0.8267421960094556,-23.031399434575068,8.493904961165947,-1.4624193691678378
DVY,559893,0.0341125334828691,8.609152749371703e-144,0.0058758294954035,1.0992113271506907e-05,6.106938718173008,-5.878843444013752,0.9257677815964775
ENVX,1013883,0.028164107896009,5.541220361420272e-177,0.0120842225080881,4.588405229774222e-34,-256.73914803552327,162.98275524198348,47.16849900233008
EW,1199985,0.0223868832517558,7.70677972740853e-133,-0.0021024050836343,0.0212757414252188,-13.66602586212403,-3.986470570476718,2.032533326665229
FITB,1356506,0.0118470695135152,2.596657560249205e-43,-0.0058894292472197,6.914038916121119e-12,1.0540272086983828,-5.484763403135534,0.2047806055953066
FTNT,1383480,0.0119229542405118,1.1048912302674444e-44,0.0118170154681989,6.350539225987916e-44,-285.85001160731804,3.7014642156449087,2.9699447499890117
GLW,1224719,0.016831732568071,1.8881819182519948e-77,-0.000462428505193,0.6088222320623938,-20.391660314372487,12.20694628662512,-2.985204695383592
HAL,1525964,0.0154596526855798,2.6023669336402227e-81,0.0016111707390453,0.0465603737994444,-16.486577157639754,7.576791977717479,0.6784445839142091
HR,714112,0.0322470805106937,1.3548676239829557e-163,-0.008969343222838,3.4636577519165103e-14,-94.22975212241072,64.90118967721294,2.484542042660422
ING,488321,0.0233849833727096,4.830461384957592e-60,-0.0011954267169517,0.4035139334493305,-26.43744785003797,-13.815614650164315,1.1546069995953312
JCI,1342632,0.013355800077744,5.0143446920991687e-54,-0.0023638051204195,0.0061628340517752,-7.85181416677373,-2.993142665639194,0.1719898980776025
KLAC,822459,0.0245429587560666,8.784060046523081e-110,0.0223768559942183,1.395597218549825e-91,8.289229573644814,1404.011412144744,1412.526176637561
LIN,849648,0.0220988056652054,2.9433125365937384e-92,0.0042019225185697,0.0001074198763819,27.75662254218209,-40.00468194779034,3.2548348759386534
LYFT,1057895,0.0371118275927455,0.0,0.0203972377763018,9.671567829464832e-98,-73.18714627430143,39.54741731916428,4.541512858613146
MELI,632553,0.0312998312153421,7.475766286835989e-137,0.0087316350781935,3.793527589914704e-12,-109.94330299381755,21.557295875321497,-2.266901527899225
MPC,1241059,0.0133426492043167,5.583527588833658e-50,0.0056281830624163,3.6105178562046885e-10,-6.832036030769697,-6.980513521868123,-0.1450005405634751
NCLH,1256907,0.0218677421932261,9.210377392110443e-133,0.0042872688751483,1.535537543420472e-06,-10.287577294050724,0.7918377345013312,1.0591233661846835
NKE,1764121,0.0257487075807355,2.0281296855362736e-256,0.0167914535917635,3.3789319234673905e-110,-18.50427555298917,13.42122976885035,3.947105485750724
NVDA,393611,-0.0849784342797683,0.0,-0.0434118139911274,1.7243449874945807e-163,-4.421808993226622,-3.5560620297138312,-1.569915754235753
ORCL,1644389,0.0142042106662158,3.888886981141827e-74,-0.007929769594206,2.732777950549784e-24,-5.866901698871953,-2.1389082648797832,-3.2446245731856176
PCG,723686,0.0302881052159663,1.8330457338466517e-146,-0.0024070724044593,0.0405904263424661,-57.29798086811199,7.754932393806913,-1.0263515545522677
PHM,1049321,0.0185757419365282,9.637227498446583e-81,-0.0009709293024386,0.3199387360534879,-17.240148345818355,-1.3840086093122372,1.4532020239256571
PSX,1322948,0.0187265922300568,6.416947163478894e-103,0.0018129221701486,0.0370499400198099,11.481326665737916,-29.47791206428578,-0.5211125965471398
REG,751464,0.0282383016792113,2.198815996340914e-132,-0.0004125904623862,0.7205964159206936,-385.29524541885166,-20.855974893087076,2.1193353102461336
SAP,863800,0.0147151149536356,1.3918477650714385e-42,0.0095543985750897,6.678332472120097e-19,-50.07108054837559,21.670812075930595,0.1447065480089694
SLB,1584835,0.0124135028270906,4.69472748049351e-55,0.0075253620124859,2.697869748412204e-21,-83.0713484439793,-4.536081125821668,0.2099706494780545
SPY,828960,0.007062811794225,1.2712988348389135e-10,0.003183056542635,0.0037544509072959,-0.3189451790742511,0.5262620060439112,0.0616781276079496
SWKS,1145060,0.0172819715925708,2.2923667869030235e-76,0.0036013237311927,0.0001163490272662,-10.90493221465611,4.696139288296068,3.751864027922828
TFC,1581530,0.0210602594511154,1.330251501873023e-154,-0.0008274366651611,0.2980730370586738,-5.328354171220585,0.6774090805800413,1.2232233750198866
TRIP,930045,0.0296995172946298,1.6903801023598497e-180,-0.0065218766610181,3.1811966362360516e-10,-93.12389256535484,43.32941201139314,4.818151340349211
TS,1013481,0.0176486434344574,1.238118031885508e-70,-0.0075942802625733,2.0829848444594235e-14,-79.7569803029559,24.18069022730935,-2.027132881717481
UHS,513764,0.0330378656436386,4.901005892198878e-124,0.00383938010231,0.005923818439678,-69.51998025090715,5.459049452103141,2.0506655559297475
VGLT,497696,0.0171937709368171,7.266660494620961e-34,-0.0251419092117867,2.0679429454854488e-70,-76.49522728003201,63.10421492291458,2.1614816705076523
VYMI,258929,0.0437321551535512,8.313576838491904e-110,-0.0200047656781069,2.4254270304941164e-24,-52.29408063888208,44.638265745719984,-1.4749037438318375
WPM,901374,0.0175850343749064,1.3868947375349627e-62,-0.0052082844444742,7.621842239737199e-07,-21.92911628181429,5.653408471880415,-2.3781818921475653
ZIM,1000135,0.0254052353977612,1.9052469367710106e-142,-0.0034734314319491,0.00051338816712,-170.49086325694094,82.11625179550883,6.093074600689241
ACWX,424859,0.0316714559181106,9.975058561452066e-95,-0.0270658455829466,1.1112376914442534e-69,-136.7564862807312,22.31331738217293,-1.1739221765310752
AFRM,1320319,0.0237825187777299,1.808045149270634e-164,0.0387748278340363,0.0,-785.7407555273102,55.57441193427174,3.163972966259457
AMAT,1463196,0.0002995018130702,0.7171390698328095,0.018391380318879,1.1646866802176197e-109,-43.21809297130089,14.822646891466588,-0.4935500224406453
ASO,896115,0.0322249058589196,1.748949732786489e-204,0.0081232745396568,1.4727307312161095e-14,0.1449722181048786,-5.513221398273884,4.042734459866993
BBY,1179093,0.0248466431589183,2.2698352341723243e-160,0.0075093885846332,3.5133982996500523e-16,-33.204936260034486,18.863635309843485,0.2519803189105152
BKR,1286462,0.008559322314049,2.7779938421523792e-22,-0.0080367579411692,7.822574486943647e-20,-5.738947655635398,-3.986122494411113,-1.06638939941904
CAG,1066589,0.0233153975550816,3.821817828948007e-128,-0.001193173305856,0.2178526408437526,9.54570854959768,-16.172987282543037,3.549778445022991
CFLT,1184952,0.0254325421691567,9.427923522035222e-169,0.0140797813787726,5.019772524687012e-53,-66.28163959525224,44.64243711570737,6.463344282251613
CM,590235,0.032160496391972,7.52489705928403e-135,-0.0021729384520094,0.0950388276605307,1.9666529339529824,-24.783300041438917,-0.3045591006873458
COP,1737286,0.0113835289392432,6.843452264515957e-51,0.0045706792027511,1.6967179035393506e-09,-17.99748154575569,2.395607525721063,0.074527889493181
CSGP,1008191,0.0265761615343751,6.238185334089283e-157,0.0059661263907287,2.0912393489672527e-09,1.3917613475994006,-14.553414880313792,1.2444602433805332
DAL,1557835,0.0157330671779287,7.300445746359444e-86,0.0019886391451481,0.0130615813718941,-21.121143690816066,15.06204105308584,-0.1966968473097156
DIS,59338,0.0216946602054842,1.2556882722493477e-07,0.0213833541719221,1.895125316024729e-07,-6380.988988459849,112.76548851018448,-5.273028600601782
DXCM,1067494,0.0242317319985915,2.256261349065609e-138,0.0071206511464555,1.8793023748922618e-13,-2.011856516852419,-0.6902428352624518,5.506424889690855
EOG,1412498,0.012084810611009,8.81477864568843e-47,0.0044682517831865,1.0934008217797155e-07,-17.015165284573857,4.285664993568036,-1.0348700686525516
EXAS,909665,0.0407663398565719,0.0,0.0186196213263267,1.4363938029339567e-70,-141.7957355398976,70.71198658607489,2.232319083661512
FIVN,672547,0.0416168630235992,1.625513659028469e-255,0.014313551450048,8.045600867299334e-32,-240.736026938408,134.42766872702535,3.2931345282262985
FUTU,912147,0.0293653611799815,3.796948060065151e-173,0.0039528213247926,0.0001598752214629,-40.13548016766563,22.815333639767285,-3.3375916924679445
GMAB,561493,0.0225563495453133,4.187915945442735e-64,0.000596482950125,0.6549034797220106,-70.76828289288706,23.4204915987903,3.030893697954403
HAS,836627,0.0354251367576596,1.8270592290335003e-230,0.0054520051174464,6.137726883703346e-07,-23.31271099015217,13.509378423236296,0.295463270562189
HSBC,869686,0.0132914143519172,2.7573352034561746e-35,0.0047287316197812,1.0342336979976868e-05,-1.829125602747583,-12.946502512127791,-1.3944511968008078
INTC,1265782,0.0277557234418622,3.785936700606731e-214,0.0233373547388255,5.538218034555886e-152,-27.843752233438806,20.18833410906151,0.5313812516282731
JD,1207229,0.025546001733892,2.0956088568623184e-173,0.0293479160205812,3.2311338395923915e-228,-138.374122528381,32.3975786426539,2.3973212724461472
KMI,889698,0.0230819415380906,4.036693688839343e-105,-0.0032554609379437,0.0021357304333499,-26.53593355318004,17.07650401402695,-0.7172995069625412
LI,1131608,0.0154308916495434,1.4720923442170498e-60,0.0166790942400664,1.919698847904145e-70,-35.53518071215733,17.184627288816458,-3.5913559951580454
LYV,848475,0.0234045017905422,4.1353329983608985e-103,0.011174140980132,7.569182065534887e-25,-25.887500380109326,-7.099656276553035,-0.9969846312906252
MEOH,340992,0.0480694130718553,1.4509167191963991e-173,-0.0027277570719545,0.111192099377119,-609.057929001064,-89.51734552656949,5.027112001635017
MP,1033706,0.0233847173839862,5.538282194570156e-125,-0.007710878742447,4.510480312139982e-15,-82.54535054672628,49.069756648167214,-7.284792820805033
NDAQ,1099417,0.0226025094828644,3.403555175907456e-124,0.006809056481458,9.361611164962234e-13,-7.652507699286485,5.1813219601846425,2.2693430980554066
NLY,720985,0.0307700954440789,1.5264596591388413e-150,-0.0230809390869981,1.5222660163976802e-85,-90.11247591395473,57.50067452868115,-8.570248569383772
NVDS,326518,0.0272837270996468,8.091926780822418e-55,0.0076077258451414,1.3786497796337932e-05,-13.919548291143068,-569.9654489634146,-561.4103922062488
OTIS,930062,0.0249109676985836,1.425978239138515e-127,0.0025673968026218,0.0132866892399135,6.972278573341675,-12.286252146470783,3.0888229534131737
PDD,1293798,0.0169428682389394,9.040860230925295e-83,0.0145774968782393,9.393034292063473e-62,-19.60645588674239,0.3438078220966991,1.9262291206678803
PINS,1375227,0.0224898777817925,2.5023885332292313e-153,0.0091985038284016,3.951854963544112e-27,-55.11140135935268,21.05591083803369,1.8119337828926412
PTEN,875270,0.0304711487467264,7.827158857895864e-179,-0.0009022900173689,0.3985888296355337,-54.73377982444274,24.602465906836112,2.2214738544170234
RF,1106699,0.0240235025336935,5.823781404834892e-141,0.0016541037408665,0.0818392781759519,0.2553289170691457,-18.622532230455715,0.8081596566748688
SARK,655365,0.0316842394569668,3.601139375624133e-145,-0.0025652746682408,0.0378285421650911,-28.93782427835855,17.357910179226383,1.4706673988140095
SMH,1530165,0.0028164494303369,0.0004940764776275,-0.0059141520650248,2.5574858603224943e-13,-20.45516389732073,2.7158904702605144,-0.0201703309873829
SQQQ,975188,0.0104429933555252,6.161879180293371e-25,0.0007073861193975,0.484830576705622,-120.60343425240868,-1395.781263273686,-1437.9692290334383
SYF,1354291,0.0170083125178759,3.309215012558301e-87,0.0090511965291644,6.057528604399807e-26,-9.267483105396014,-7.945124563370527,1.1183478895640984
TGTX,937577,0.0381914811553629,1.445543076173814e-299,0.0100260914718293,2.7779474851437257e-22,-598.0069162031864,119.86768736002416,0.2276463896947198
TRMB,784751,0.0280242079332744,4.210015672324683e-136,0.005085015639163,6.648471516712681e-06,2.906392795904676,-16.233813544999016,2.8367897059685387
TTD,1340667,0.024139119497282,5.885608992015524e-172,0.0127500826749602,2.5168863294446354e-49,-44.0527726738403,21.655474367844164,5.187691826631581
UL,977643,0.0280935972505288,6.918094246974167e-170,0.0104205212356647,6.7841987089693755e-25,-11.941597210925275,-81.49875207631456,-79.99442611604921
VICI,1074254,0.0246624455323116,3.687544821134482e-144,0.0038747485392455,5.918396426432173e-05,-11.439735421808496,2.1590166200230247,1.5715860171323708
VZ,1208372,0.0186506893624246,1.9947213329570757e-93,0.0035425780012256,9.851456068980964e-05,-32.19424597584504,23.889507761370293,1.6599281276705906
WYNN,1077638,0.0279432129728946,4.4718337888529125e-185,0.0205776798612407,2.902665894046289e-101,-9.680069444081528,3.888810566198503,2.477559410807609
ZION,1143229,0.0247233178537793,4.928100953986066e-154,-0.0048565208598009,2.0725632831163847e-07,0.661260955901846,-13.45290651241208,1.9163873467341697
