day,daily_pnl
20260202,-0.0018669768800180682
20260203,0.004285335642400934
20260204,0.001526535635909859
20260205,-0.007835934728553205
20260206,0.0033211211139690796
20260209,0.0009230154848264444
20260210,-0.005732167757392853
20260211,-0.001317398148182705
20260212,0.0009214864484292111
20260213,0.0019475707211756912
20260217,-0.0055597191522938185
20260218,-9.931913256254199e-05
20260219,-0.00034313297178894023
20260220,-0.001976718043622283
20260223,0.0023433956196657444
20260224,0.0014320342613794352
20260225,-0.0009135164453268718
20260226,-0.006913092187633884
20260227,-0.0007735266883762923
